"type" "activity" "subject" "mean"
"fbodygyro-meanfreq-z" "laying" 7 0.0144682871075
"fbodygyro-meanfreq-z" "laying" 8 0.213568382200185
"fbodygyro-meanfreq-z" "laying" 9 -0.055125413678
"fbodygyro-meanfreq-z" "laying" 10 0.157620505460345
"fbodygyro-meanfreq-z" "laying" 11 0.0963568933754386
"fbodygyro-meanfreq-z" "laying" 12 0.0419799361083333
"fbodygyro-meanfreq-z" "laying" 13 0.14650938193871
"fbodygyro-meanfreq-z" "laying" 14 0.023333252745098
"fbodygyro-meanfreq-z" "laying" 15 0.000812185868055555
"fbodygyro-meanfreq-z" "laying" 16 0.100235755224429
"fbodygyro-meanfreq-z" "laying" 17 0.131970584167183
"fbodygyro-meanfreq-z" "laying" 18 0.193083855989231
"fbodygyro-meanfreq-z" "laying" 19 0.0518654912277108
"fbodygyro-meanfreq-z" "laying" 20 0.00832392052941177
"fbodygyro-meanfreq-z" "laying" 21 0.266238545
"fbodygyro-meanfreq-z" "laying" 22 0.0627250150652778
"fbodygyro-meanfreq-z" "laying" 23 0.289184530733333
"fbodygyro-meanfreq-z" "laying" 24 0.258571516181528
"fbodygyro-meanfreq-z" "laying" 25 -0.139861213767123
"fbodygyro-meanfreq-z" "laying" 26 0.206193013839342
"fbodygyro-meanfreq-z" "laying" 27 0.254804846483784
"fbodygyro-meanfreq-z" "laying" 28 0.123627590803375
"fbodygyro-meanfreq-z" "laying" 29 0.250307629215942
"fbodygyro-meanfreq-z" "laying" 30 0.0674681472885714
"fbodygyro-meanfreq-z" "sitting" 1 -0.0297839207446809
"fbodygyro-meanfreq-z" "sitting" 2 0.0409472348676087
"fbodygyro-meanfreq-z" "sitting" 3 -0.0387467420096154
"fbodygyro-meanfreq-z" "sitting" 4 -0.1457260342
"fbodygyro-meanfreq-z" "sitting" 5 0.0966833908409091
"fbodygyro-meanfreq-z" "sitting" 6 0.0438103632909091
"fbodygyro-meanfreq-z" "sitting" 7 -0.0187739586583333
"fbodygyro-meanfreq-z" "sitting" 8 -0.0430176558469565
"fbodygyro-meanfreq-z" "sitting" 9 -0.17324215306
"fbodygyro-meanfreq-z" "sitting" 10 -0.084443595962963
"fbodygyro-meanfreq-z" "sitting" 11 -0.0459579465849057
"fbodygyro-meanfreq-z" "sitting" 12 -0.080845100272549
"fbodygyro-meanfreq-z" "sitting" 13 0.013649216527551
"fbodygyro-meanfreq-z" "sitting" 14 -0.0834989971537037
"fbodygyro-meanfreq-z" "sitting" 15 -0.00867259700677966
"fbodygyro-meanfreq-z" "sitting" 16 0.207112798289855
"fbodygyro-meanfreq-z" "sitting" 17 0.123430240928125
"fbodygyro-meanfreq-z" "sitting" 18 0.1032033883
"fbodygyro-meanfreq-z" "sitting" 19 -0.147366971379452
"fbodygyro-meanfreq-z" "sitting" 20 -0.144654837851515
"fbodygyro-meanfreq-z" "sitting" 21 0.0208820463952941
"fbodygyro-meanfreq-z" "sitting" 22 -0.11797502196129
"fbodygyro-meanfreq-z" "sitting" 23 0.137545517458824
"fbodygyro-meanfreq-z" "sitting" 24 -0.0466430854957353
"fbodygyro-meanfreq-z" "sitting" 25 0.0368690794884615
"fbodygyro-meanfreq-z" "sitting" 26 0.0345111450307692
"fbodygyro-meanfreq-z" "sitting" 27 0.0218168994742857
"fbodygyro-meanfreq-z" "sitting" 28 -0.0574600312055556
"fbodygyro-meanfreq-z" "sitting" 29 -0.0194301189816667
"fbodygyro-meanfreq-z" "sitting" 30 -0.0503841254806452
"fbodygyro-meanfreq-z" "standing" 1 0.100607635139623
"fbodygyro-meanfreq-z" "standing" 2 0.000226810610740739
"fbodygyro-meanfreq-z" "standing" 3 -0.229120091067541
"fbodygyro-meanfreq-z" "standing" 4 -0.223109154546429
"fbodygyro-meanfreq-z" "standing" 5 -0.109180363773214
"fbodygyro-meanfreq-z" "standing" 6 -0.0778747190508772
"fbodygyro-meanfreq-z" "standing" 7 -0.188116628033962
"fbodygyro-meanfreq-z" "standing" 8 0.0222011082111111
"fbodygyro-meanfreq-z" "standing" 9 -0.16576126334
"fbodygyro-meanfreq-z" "standing" 10 -0.0988874452431818
"fbodygyro-meanfreq-z" "standing" 11 -0.0212967788297872
"fbodygyro-meanfreq-z" "standing" 12 -0.130538981132787
"fbodygyro-meanfreq-z" "standing" 13 -0.0652523063612105
"fbodygyro-meanfreq-z" "standing" 14 -0.198897454968333
"fbodygyro-meanfreq-z" "standing" 15 -0.0512384435037736
"fbodygyro-meanfreq-z" "standing" 16 0.00791532346153846
"fbodygyro-meanfreq-z" "standing" 17 0.0601796814102564
"fbodygyro-meanfreq-z" "standing" 18 -0.100456190560274
"fbodygyro-meanfreq-z" "standing" 19 -0.113976427853425
"fbodygyro-meanfreq-z" "standing" 20 -0.235150618682192
"fbodygyro-meanfreq-z" "standing" 21 -0.0796430681910112
"fbodygyro-meanfreq-z" "standing" 22 -0.177196579598413
"fbodygyro-meanfreq-z" "standing" 23 -0.163986972797059
"fbodygyro-meanfreq-z" "standing" 24 -0.0650613444028986
"fbodygyro-meanfreq-z" "standing" 25 -0.0699344712864865
"fbodygyro-meanfreq-z" "standing" 26 -0.012085913522973
"fbodygyro-meanfreq-z" "standing" 27 0.05763026998875
"fbodygyro-meanfreq-z" "standing" 28 -0.197616297073418
"fbodygyro-meanfreq-z" "standing" 29 -0.0235538798892308
"fbodygyro-meanfreq-z" "standing" 30 -0.248631168027119
"fbodygyro-meanfreq-z" "walking" 1 0.00077332156431579
"fbodygyro-meanfreq-z" "walking" 2 0.139752115269492
"fbodygyro-meanfreq-z" "walking" 3 -0.0445079738913793
"fbodygyro-meanfreq-z" "walking" 4 0.149851534733333
"fbodygyro-meanfreq-z" "walking" 5 0.167457819108929
"fbodygyro-meanfreq-z" "walking" 6 0.302874949789474
"fbodygyro-meanfreq-z" "walking" 7 0.0143564054561404
"fbodygyro-meanfreq-z" "walking" 8 -0.218800753760417
"fbodygyro-meanfreq-z" "walking" 9 -0.152103721057692
"fbodygyro-meanfreq-z" "walking" 10 -0.129800372109434
"fbodygyro-meanfreq-z" "walking" 11 -0.184065788254237
"fbodygyro-meanfreq-z" "walking" 12 -0.027904118422
"fbodygyro-meanfreq-z" "walking" 13 0.126014216489474
"fbodygyro-meanfreq-z" "walking" 14 -0.36097030020339
"fbodygyro-meanfreq-z" "walking" 15 -0.0485169126196296
"fbodygyro-meanfreq-z" "walking" 16 -0.285078729888235
"fbodygyro-meanfreq-z" "walking" 17 -0.163270727868852
"fbodygyro-meanfreq-z" "walking" 18 -0.2355977771125
"fbodygyro-meanfreq-z" "walking" 19 -0.0330194535942308
"fbodygyro-meanfreq-z" "walking" 20 -0.0890585991356863
"fbodygyro-meanfreq-z" "walking" 21 -0.140755965930769
"fbodygyro-meanfreq-z" "walking" 22 0.06771682861
"fbodygyro-meanfreq-z" "walking" 23 -0.0544726683728814
"fbodygyro-meanfreq-z" "walking" 24 -0.224671550446552
"fbodygyro-meanfreq-z" "walking" 25 -0.196973168236487
"fbodygyro-meanfreq-z" "walking" 26 -0.0631030040627119
"fbodygyro-meanfreq-z" "walking" 27 -0.128721382112281
"fbodygyro-meanfreq-z" "walking" 28 -0.155076023555556
"fbodygyro-meanfreq-z" "walking" 29 0.0619511792726415
"fbodygyro-meanfreq-z" "walking" 30 -0.2626507412
"fbodygyro-meanfreq-z" "walking downstairs" 1 -0.0756762067714286
"fbodygyro-meanfreq-z" "walking downstairs" 2 0.1367749584
"fbodygyro-meanfreq-z" "walking downstairs" 3 0.0910072841755102
"fbodygyro-meanfreq-z" "walking downstairs" 4 0.3770740968
"fbodygyro-meanfreq-z" "walking downstairs" 5 0.211555807
"fbodygyro-meanfreq-z" "walking downstairs" 6 0.3029636429375
"fbodygyro-meanfreq-z" "walking downstairs" 7 0.0076371946
"fbodygyro-meanfreq-z" "walking downstairs" 8 -0.00513040190789474
"fbodygyro-meanfreq-z" "walking downstairs" 9 -0.115191992546667
"fbodygyro-meanfreq-z" "walking downstairs" 10 -0.0448928718421053
"fbodygyro-meanfreq-z" "walking downstairs" 11 -0.150480042398261
"fbodygyro-meanfreq-z" "walking downstairs" 12 0.0410165249913043
"fbodygyro-meanfreq-z" "walking downstairs" 13 -0.034630804087234
"fbodygyro-meanfreq-z" "walking downstairs" 14 -0.113453380786667
"fbodygyro-meanfreq-z" "walking downstairs" 15 -0.0645117088119048
"fbodygyro-meanfreq-z" "walking downstairs" 16 -0.121321578170213
"fbodygyro-meanfreq-z" "walking downstairs" 17 -0.154726798605435
"fbodygyro-meanfreq-z" "walking downstairs" 18 -0.211649515774545
"fbodygyro-meanfreq-z" "walking downstairs" 19 0.195664853055641
"fbodygyro-meanfreq-z" "walking downstairs" 20 -0.101961723088889
"fbodygyro-meanfreq-z" "walking downstairs" 21 -0.0827761198333333
"fbodygyro-meanfreq-z" "walking downstairs" 22 0.01292707115
"fbodygyro-meanfreq-z" "walking downstairs" 23 -0.060331719512963
"fbodygyro-meanfreq-z" "walking downstairs" 24 0.0208409579327273
"fbodygyro-meanfreq-z" "walking downstairs" 25 -0.191973774948276
"fbodygyro-meanfreq-z" "walking downstairs" 26 -0.01372893002
"fbodygyro-meanfreq-z" "walking downstairs" 27 0.0367238492251136
"fbodygyro-meanfreq-z" "walking downstairs" 28 -0.012251230826087
"fbodygyro-meanfreq-z" "walking downstairs" 29 -0.0201656502508333
"fbodygyro-meanfreq-z" "walking downstairs" 30 -0.252762856822581
"fbodygyro-meanfreq-z" "walking upstairs" 1 -0.133373904258491
"fbodygyro-meanfreq-z" "walking upstairs" 2 -0.0773418117291667
"fbodygyro-meanfreq-z" "walking upstairs" 3 -0.102013834094915
"fbodygyro-meanfreq-z" "walking upstairs" 4 -0.130134208057692
"fbodygyro-meanfreq-z" "walking upstairs" 5 0.0608132840234043
"fbodygyro-meanfreq-z" "walking upstairs" 6 0.0102927666117647
"fbodygyro-meanfreq-z" "walking upstairs" 7 -0.346105575254902
"fbodygyro-meanfreq-z" "walking upstairs" 8 -0.296234666504878
"fbodygyro-meanfreq-z" "walking upstairs" 9 -0.507490866734694
"fbodygyro-meanfreq-z" "walking upstairs" 10 -0.135478697270213
"fbodygyro-meanfreq-z" "walking upstairs" 11 -0.183328377796296
"fbodygyro-meanfreq-z" "walking upstairs" 12 -0.224541879673077
"fbodygyro-meanfreq-z" "walking upstairs" 13 -0.240720823
"fbodygyro-meanfreq-z" "walking upstairs" 14 -0.501572597962963
"fbodygyro-meanfreq-z" "walking upstairs" 15 -0.219122886220833
"fbodygyro-meanfreq-z" "walking upstairs" 16 -0.419784041764706
"fbodygyro-meanfreq-z" "walking upstairs" 17 -0.349178571291667
"fbodygyro-meanfreq-z" "walking upstairs" 18 -0.322333066448276
"fbodygyro-meanfreq-z" "walking upstairs" 19 -0.15202952495
"fbodygyro-meanfreq-z" "walking upstairs" 20 -0.268367738086275
"fbodygyro-meanfreq-z" "walking upstairs" 21 -0.360449590021277
"fbodygyro-meanfreq-z" "walking upstairs" 22 -0.147429136850952
"fbodygyro-meanfreq-z" "walking upstairs" 23 -0.413452415980392
"fbodygyro-meanfreq-z" "walking upstairs" 24 -0.343569679050847
"fbodygyro-meanfreq-z" "walking upstairs" 25 -0.254971244461538
"fbodygyro-meanfreq-z" "walking upstairs" 26 -0.216500720145455
"fbodygyro-meanfreq-z" "walking upstairs" 27 -0.430102512941176
"fbodygyro-meanfreq-z" "walking upstairs" 28 -0.303254516480392
"fbodygyro-meanfreq-z" "walking upstairs" 29 -0.201814800918367
"fbodygyro-meanfreq-z" "walking upstairs" 30 -0.483683270815385
"fbodyaccmag-mean" "laying" 1 -0.8617676481
"fbodyaccmag-mean" "laying" 2 -0.975110196458333
"fbodyaccmag-mean" "laying" 3 -0.96552427516129
"fbodyaccmag-mean" "laying" 4 -0.939389701296296
"fbodyaccmag-mean" "laying" 5 -0.962234984038462
"fbodyaccmag-mean" "laying" 6 -0.91235165222807
"fbodyaccmag-mean" "laying" 7 -0.927976880634615
"fbodyaccmag-mean" "laying" 8 -0.932279645518518
"fbodyaccmag-mean" "laying" 9 -0.9266042952
"fbodyaccmag-mean" "laying" 10 -0.950848109137931
"fbodyaccmag-mean" "laying" 11 -0.973994004561404
"fbodyaccmag-mean" "laying" 12 -0.9438674399
"fbodyaccmag-mean" "laying" 13 -0.959535493548387
"fbodyaccmag-mean" "laying" 14 -0.899463668843137
"fbodyaccmag-mean" "laying" 15 -0.956001034027778
"fbodyaccmag-mean" "laying" 16 -0.968020521285714
"fbodyaccmag-mean" "laying" 17 -0.961046326338028
"fbodyaccmag-mean" "laying" 18 -0.986788412
"fbodyaccmag-mean" "laying" 19 -0.971957401325301
"fbodyaccmag-mean" "laying" 20 -0.952827071323529
"fbodyaccmag-mean" "laying" 21 -0.953769071222222
"fbodyaccmag-mean" "laying" 22 -0.929818990972222
"fbodyaccmag-mean" "laying" 23 -0.967747053194444
"fbodyaccmag-mean" "laying" 24 -0.973171068055556
"fbodyaccmag-mean" "laying" 25 -0.774481943616438
"fbodyaccmag-mean" "laying" 26 -0.969269114078947
"fbodyaccmag-mean" "laying" 27 -0.981389017702703
"fbodyaccmag-mean" "laying" 28 -0.961035587625
"fbodyaccmag-mean" "laying" 29 -0.986800645362319
"fbodyaccmag-mean" "laying" 30 -0.962840820428571
"fbodyaccmag-mean" "sitting" 1 -0.947782922553192
"fbodyaccmag-mean" "sitting" 2 -0.96127374826087
"fbodyaccmag-mean" "sitting" 3 -0.904185725576923
"fbodyaccmag-mean" "sitting" 4 -0.929002095
"fbodyaccmag-mean" "sitting" 5 -0.936290604545455
"fbodyaccmag-mean" "sitting" 6 -0.935750391272727
"fbodyaccmag-mean" "sitting" 7 -0.90895677625
"fbodyaccmag-mean" "sitting" 8 -0.947981783478261
"fbodyaccmag-mean" "sitting" 9 -0.8977181972
"fbodyaccmag-mean" "sitting" 10 -0.955281010740741
"fbodyaccmag-mean" "sitting" 11 -0.953066009056604
"fbodyaccmag-mean" "sitting" 12 -0.955944253137255
"fbodyaccmag-mean" "sitting" 13 -0.956901559653061
"fbodyaccmag-mean" "sitting" 14 -0.940589853333333
"fbodyaccmag-mean" "sitting" 15 -0.949752001322034
"fbodyaccmag-mean" "sitting" 16 -0.958335480724638
"fbodyaccmag-mean" "sitting" 17 -0.973626755
"fbodyaccmag-mean" "sitting" 18 -0.984781467192982
"fbodyaccmag-mean" "sitting" 19 -0.962632577945206
"fbodyaccmag-mean" "sitting" 20 -0.946913451666667
"fbodyaccmag-mean" "sitting" 21 -0.974829227058824
"fbodyaccmag-mean" "sitting" 22 -0.943078237096774
"fbodyaccmag-mean" "sitting" 23 -0.945837830147059
"fbodyaccmag-mean" "sitting" 24 -0.968905031470588
"fbodyaccmag-mean" "sitting" 25 -0.967017992615385
"fbodyaccmag-mean" "sitting" 26 -0.952411043717949
"fbodyaccmag-mean" "sitting" 27 -0.974766466714286
"fbodyaccmag-mean" "sitting" 28 -0.953928124027778
"fbodyaccmag-mean" "sitting" 29 -0.973346531833333
"fbodyaccmag-mean" "sitting" 30 -0.959923388064516
"fbodyaccmag-mean" "standing" 1 -0.985356361132075
"fbodyaccmag-mean" "standing" 2 -0.964052166481482
"fbodyaccmag-mean" "standing" 3 -0.926968932295082
"fbodyaccmag-mean" "standing" 4 -0.917614014821429
"fbodyaccmag-mean" "standing" 5 -0.9046413925
"fbodyaccmag-mean" "standing" 6 -0.945949804035088
"fbodyaccmag-mean" "standing" 7 -0.945611450377358
"fbodyaccmag-mean" "standing" 8 -0.953746070740741
"fbodyaccmag-mean" "standing" 9 -0.946330171777778
"fbodyaccmag-mean" "standing" 10 -0.9401101675
"fbodyaccmag-mean" "standing" 11 -0.982255413617021
"fbodyaccmag-mean" "standing" 12 -0.945217802786885
"fbodyaccmag-mean" "standing" 13 -0.972393559473684
"fbodyaccmag-mean" "standing" 14 -0.949715059833333
"fbodyaccmag-mean" "standing" 15 -0.960337344339623
"fbodyaccmag-mean" "standing" 16 -0.971082558076923
"fbodyaccmag-mean" "standing" 17 -0.980967748205128
"fbodyaccmag-mean" "standing" 18 -0.976797646027397
"fbodyaccmag-mean" "standing" 19 -0.968910788767123
"fbodyaccmag-mean" "standing" 20 -0.921225595205479
"fbodyaccmag-mean" "standing" 21 -0.962291334157303
"fbodyaccmag-mean" "standing" 22 -0.949044483015873
"fbodyaccmag-mean" "standing" 23 -0.957986177058823
"fbodyaccmag-mean" "standing" 24 -0.960066088115942
"fbodyaccmag-mean" "standing" 25 -0.972355393243243
"fbodyaccmag-mean" "standing" 26 -0.970605250405405
"fbodyaccmag-mean" "standing" 27 -0.973186182375
"fbodyaccmag-mean" "standing" 28 -0.929146479367089
"fbodyaccmag-mean" "standing" 29 -0.984548094769231
"fbodyaccmag-mean" "standing" 30 -0.932047450677966
"fbodyaccmag-mean" "walking" 1 -0.128623450629474
"fbodyaccmag-mean" "walking" 2 -0.324289427932203
"fbodyaccmag-mean" "walking" 3 -0.290031535172414
"fbodyaccmag-mean" "walking" 4 -0.450804558333333
"fbodyaccmag-mean" "walking" 5 -0.304992488892857
"fbodyaccmag-mean" "walking" 6 -0.201386607649123
"fbodyaccmag-mean" "walking" 7 -0.151243649578947
"fbodyaccmag-mean" "walking" 8 -0.09521728274375
"fbodyaccmag-mean" "walking" 9 -0.318801022711538
"fbodyaccmag-mean" "walking" 10 -0.0930237422792453
"fbodyaccmag-mean" "walking" 11 -0.458514062542373
"fbodyaccmag-mean" "walking" 12 -0.153116002784
"fbodyaccmag-mean" "walking" 13 -0.23460086645614
"fbodyaccmag-mean" "walking" 14 -0.373516771016949
"fbodyaccmag-mean" "walking" 15 -0.275156242062037
"fbodyaccmag-mean" "walking" 16 -0.410463241960784
"fbodyaccmag-mean" "walking" 17 -0.429380043442623
"fbodyaccmag-mean" "walking" 18 -0.424386734107143
"fbodyaccmag-mean" "walking" 19 0.0322272296217308
"fbodyaccmag-mean" "walking" 20 -0.00353341793921569
"fbodyaccmag-mean" "walking" 21 -0.251266388923077
"fbodyaccmag-mean" "walking" 22 -0.0241584964891304
"fbodyaccmag-mean" "walking" 23 -0.0942606311677966
"fbodyaccmag-mean" "walking" 24 -0.434618912068966
"fbodyaccmag-mean" "walking" 25 -0.566060023108108
"fbodyaccmag-mean" "walking" 26 -0.379836742711864
"fbodyaccmag-mean" "walking" 27 -0.327229405789474
"fbodyaccmag-mean" "walking" 28 -0.352156841666667
"fbodyaccmag-mean" "walking" 29 -0.235683305566038
"fbodyaccmag-mean" "walking" 30 -0.342363772923077
"fbodyaccmag-mean" "walking downstairs" 1 0.0965845343040816
"fbodyaccmag-mean" "walking downstairs" 2 0.293424826591489
"fbodyaccmag-mean" "walking downstairs" 3 0.0289413195612245
"fbodyaccmag-mean" "walking downstairs" 4 -0.01907433524
"fbodyaccmag-mean" "walking downstairs" 5 0.155742168808511
"fbodyaccmag-mean" "walking downstairs" 6 0.395958034583333
"fbodyaccmag-mean" "walking downstairs" 7 0.218911066191489
"fbodyaccmag-mean" "walking downstairs" 8 0.301626757315789
"fbodyaccmag-mean" "walking downstairs" 9 0.222203941
"fbodyaccmag-mean" "walking downstairs" 10 0.220115703368421
"fbodyaccmag-mean" "walking downstairs" 11 0.0902807576630435
"fbodyaccmag-mean" "walking downstairs" 12 0.148017269434783
"fbodyaccmag-mean" "walking downstairs" 13 0.0528791880659574
"fbodyaccmag-mean" "walking downstairs" 14 0.471905155133333
"fbodyaccmag-mean" "walking downstairs" 15 0.331150229285714
"fbodyaccmag-mean" "walking downstairs" 16 0.114032088546809
"fbodyaccmag-mean" "walking downstairs" 17 0.0580680522108696
"fbodyaccmag-mean" "walking downstairs" 18 -0.241973534781818
"fbodyaccmag-mean" "walking downstairs" 19 0.586637550769231
"fbodyaccmag-mean" "walking downstairs" 20 0.151887747217778
"fbodyaccmag-mean" "walking downstairs" 21 0.239895893822222
"fbodyaccmag-mean" "walking downstairs" 22 0.155526858911111
"fbodyaccmag-mean" "walking downstairs" 23 0.364829993351852
"fbodyaccmag-mean" "walking downstairs" 24 -0.0231701626603636
"fbodyaccmag-mean" "walking downstairs" 25 -0.288154787517241
"fbodyaccmag-mean" "walking downstairs" 26 0.075101684668
"fbodyaccmag-mean" "walking downstairs" 27 0.149816459227273
"fbodyaccmag-mean" "walking downstairs" 28 0.188840007695652
"fbodyaccmag-mean" "walking downstairs" 29 0.115973968158333
"fbodyaccmag-mean" "walking downstairs" 30 0.00410151034354839
"fbodyaccmag-mean" "walking upstairs" 1 -0.352395944716981
"fbodyaccmag-mean" "walking upstairs" 2 -0.14531853915625
"fbodyaccmag-mean" "walking upstairs" 3 -0.315866079491525
"fbodyaccmag-mean" "walking upstairs" 4 -0.276825498230769
"fbodyaccmag-mean" "walking upstairs" 5 -0.169261525
"fbodyaccmag-mean" "walking upstairs" 6 -0.0819479396203922
"fbodyaccmag-mean" "walking upstairs" 7 -0.378618761568627
"fbodyaccmag-mean" "walking upstairs" 8 -0.13026451905122
"fbodyaccmag-mean" "walking upstairs" 9 -0.372890348979592
"fbodyaccmag-mean" "walking upstairs" 10 -0.166866721574468
"fbodyaccmag-mean" "walking upstairs" 11 -0.336061027407407
"fbodyaccmag-mean" "walking upstairs" 12 -0.290005418653846
"fbodyaccmag-mean" "walking upstairs" 13 -0.367522800909091
"fbodyaccmag-mean" "walking upstairs" 14 -0.0759851813333333
"fbodyaccmag-mean" "walking upstairs" 15 -0.165242147958333
"fbodyaccmag-mean" "walking upstairs" 16 -0.370649738235294
"fbodyaccmag-mean" "walking upstairs" 17 -0.150305643291667
"fbodyaccmag-mean" "walking upstairs" 18 -0.436561064482759
"fbodyaccmag-mean" "walking upstairs" 19 -0.07962876322
"fbodyaccmag-mean" "walking upstairs" 20 -0.205009295196078
"fbodyaccmag-mean" "walking upstairs" 21 -0.257894449148936
"fbodyaccmag-mean" "walking upstairs" 22 -0.0866905123880952
"fbodyaccmag-mean" "walking upstairs" 23 -0.231382662235294
"fbodyaccmag-mean" "walking upstairs" 24 -0.322300989322034
"fbodyaccmag-mean" "walking upstairs" 25 -0.527907561538462
"fbodyaccmag-mean" "walking upstairs" 26 -0.167566383372727
"fbodyaccmag-mean" "walking upstairs" 27 -0.393928937058824
"fbodyaccmag-mean" "walking upstairs" 28 -0.213519364760784
"fbodyaccmag-mean" "walking upstairs" 29 -0.108306402963265
"fbodyaccmag-mean" "walking upstairs" 30 -0.400588353846154
"fbodyaccmag-meanfreq" "laying" 1 0.08640856294
"fbodyaccmag-meanfreq" "laying" 2 0.2662982125
"fbodyaccmag-meanfreq" "laying" 3 0.236990127870968
"fbodyaccmag-meanfreq" "laying" 4 0.241697899814815
"fbodyaccmag-meanfreq" "laying" 5 0.292032094967308
"fbodyaccmag-meanfreq" "laying" 6 0.1446050868
"fbodyaccmag-meanfreq" "laying" 7 -0.129091025169231
"fbodyaccmag-meanfreq" "laying" 8 0.0484988463518519
"fbodyaccmag-meanfreq" "laying" 9 -0.085609052452
"fbodyaccmag-meanfreq" "laying" 10 0.260388946262069
"fbodyaccmag-meanfreq" "laying" 11 0.336010660578947
"fbodyaccmag-meanfreq" "laying" 12 0.0818083852738333
"fbodyaccmag-meanfreq" "laying" 13 0.0815111222612903
"fbodyaccmag-meanfreq" "laying" 14 -0.131771172645098
"fbodyaccmag-meanfreq" "laying" 15 0.127358410820833
"fbodyaccmag-meanfreq" "laying" 16 -0.121302340485714
"fbodyaccmag-meanfreq" "laying" 17 -0.0494678208816901
"fbodyaccmag-meanfreq" "laying" 18 0.339472649138462
"fbodyaccmag-meanfreq" "laying" 19 0.168481196584337
"fbodyaccmag-meanfreq" "laying" 20 0.187758018548529
"fbodyaccmag-meanfreq" "laying" 21 -0.101802808811111
"fbodyaccmag-meanfreq" "laying" 22 0.0988290426666667
"fbodyaccmag-meanfreq" "laying" 23 0.0359321171277778
"fbodyaccmag-meanfreq" "laying" 24 0.0811245566805556
"fbodyaccmag-meanfreq" "laying" 25 -0.241575056393973
"fbodyaccmag-meanfreq" "laying" 26 0.277268278907895
"fbodyaccmag-meanfreq" "laying" 27 0.368679681202703
"fbodyaccmag-meanfreq" "laying" 28 0.038386092475
"fbodyaccmag-meanfreq" "laying" 29 0.435846931652174
"fbodyaccmag-meanfreq" "laying" 30 0.17601722025
"fbodyaccmag-meanfreq" "sitting" 1 0.236655011680851
"fbodyaccmag-meanfreq" "sitting" 2 0.130934202854348
"fbodyaccmag-meanfreq" "sitting" 3 0.02816007875
"fbodyaccmag-meanfreq" "sitting" 4 0.028092110644
"fbodyaccmag-meanfreq" "sitting" 5 0.0586075165227273
"fbodyaccmag-meanfreq" "sitting" 6 0.128902046152727
"fbodyaccmag-meanfreq" "sitting" 7 -0.0112330111875
"fbodyaccmag-meanfreq" "sitting" 8 0.121543001092174
"fbodyaccmag-meanfreq" "sitting" 9 -0.08061344386
"fbodyaccmag-meanfreq" "sitting" 10 0.221566081296296
"fbodyaccmag-meanfreq" "sitting" 11 0.198648837339623
"fbodyaccmag-meanfreq" "sitting" 12 0.00487835794117647
"fbodyaccmag-meanfreq" "sitting" 13 0.150538936606122
"fbodyaccmag-meanfreq" "sitting" 14 0.015368050237037
"fbodyaccmag-meanfreq" "sitting" 15 0.157506318561017
"fbodyaccmag-meanfreq" "sitting" 16 0.240617264101449
"fbodyaccmag-meanfreq" "sitting" 17 0.126009669051562
"fbodyaccmag-meanfreq" "sitting" 18 0.304581057473684
"fbodyaccmag-meanfreq" "sitting" 19 -0.0538580142455342
"fbodyaccmag-meanfreq" "sitting" 20 0.0408663540363636
"fbodyaccmag-meanfreq" "sitting" 21 0.250062689644706
"fbodyaccmag-meanfreq" "sitting" 22 -0.0543672717149677
"fbodyaccmag-meanfreq" "sitting" 23 0.162284907683824
"fbodyaccmag-meanfreq" "sitting" 24 0.0943831689514706
"fbodyaccmag-meanfreq" "sitting" 25 0.194658204369231
"fbodyaccmag-meanfreq" "sitting" 26 0.0890797482948718
"fbodyaccmag-meanfreq" "sitting" 27 0.207855626508571
"fbodyaccmag-meanfreq" "sitting" 28 0.0291999772481944
"fbodyaccmag-meanfreq" "sitting" 29 0.250970927783333
"fbodyaccmag-meanfreq" "sitting" 30 0.0705937003967742
"fbodyaccmag-meanfreq" "standing" 1 0.284555290773585
"fbodyaccmag-meanfreq" "standing" 2 0.119649963903704
"fbodyaccmag-meanfreq" "standing" 3 -0.000332753967377052
"fbodyaccmag-meanfreq" "standing" 4 -0.102971757742857
"fbodyaccmag-meanfreq" "standing" 5 -0.0169422323298214
"fbodyaccmag-meanfreq" "standing" 6 0.0373542193561403
"fbodyaccmag-meanfreq" "standing" 7 -0.0288451773293208
"fbodyaccmag-meanfreq" "standing" 8 0.110646845581481
"fbodyaccmag-meanfreq" "standing" 9 0.0235738706622222
"fbodyaccmag-meanfreq" "standing" 10 0.0902454673818182
"fbodyaccmag-meanfreq" "standing" 11 0.233078227234043
"fbodyaccmag-meanfreq" "standing" 12 0.0468988697540984
"fbodyaccmag-meanfreq" "standing" 13 0.0936059842982456
"fbodyaccmag-meanfreq" "standing" 14 -0.0374702781666667
"fbodyaccmag-meanfreq" "standing" 15 0.0328961071132075
"fbodyaccmag-meanfreq" "standing" 16 0.0924921398371795
"fbodyaccmag-meanfreq" "standing" 17 0.119058407512821
"fbodyaccmag-meanfreq" "standing" 18 0.0447928488520548
"fbodyaccmag-meanfreq" "standing" 19 0.00178112668493151
"fbodyaccmag-meanfreq" "standing" 20 -0.0784367685864384
"fbodyaccmag-meanfreq" "standing" 21 0.0947666458898876
"fbodyaccmag-meanfreq" "standing" 22 -0.0729359541825397
"fbodyaccmag-meanfreq" "standing" 23 0.0611889890617647
"fbodyaccmag-meanfreq" "standing" 24 -0.0499986378695652
"fbodyaccmag-meanfreq" "standing" 25 0.153959874551081
